Temperature(°C),Voltage(V),Current(A),Vibration(g),Pressure(kPa),Humidity(%),Usage Hours(h),Failure,Cause of Failure,Condition,Time-to-Failure(days),Recommended Solution
34.26477956688658,254.13431439000183,8.486338950089674,1.6501371431449812,93.5361163302576,32.14081287534294,4202,1,Cooling Failure,Critical,9,Inspect fans & coolant
38.685879247872535,229.79583866765677,7.99897358506579,1.4360692407095654,90.44189396969796,48.03959926215114,519,1,Voltage Surge,Critical,14,Stabilize power supply
63.211931152909926,230.89719231064515,6.177095692956479,2.2694722968135252,75.88981167118347,43.528330014833806,6456,1,Cooling Failure,Critical,5,Inspect fans & coolant
52.84869444651939,247.7189942649469,4.265805527690628,1.4186602043204242,112.65195591300427,32.71287071446678,3922,1,Wear & Tear,Critical,22,Replace worn components
46.27499279258383,222.60850530079497,2.1986727238313364,0.9449891510458547,110.77256796704665,51.88546070670722,4186,1,Voltage Surge,Critical,15,Stabilize power supply
14.483894829860269,244.05018115844854,8.741000834015509,0.5018375871533591,90.23383106481715,31.111112358416797,1734,0,None,Normal,175,Routine maintenance
48.427498398541985,239.39993859153282,8.376089089557684,1.425464326005355,90.7582922735566,67.0234736010689,2407,0,None,Normal,52,Routine maintenance
55.47034873230989,196.40160453356773,11.872565092470996,1.4749483742184704,95.8278880231419,35.46393236140882,4169,0,None,Average,89,Routine maintenance
47.38649969485459,221.68881673181772,3.7668076866146922,1.5461630890574654,110.6443585722569,38.07714639963903,9603,0,None,Average,346,Routine maintenance
47.492601230092006,242.18612547181993,5.796804090831362,1.459046383385292,83.912238230149,33.214945660450496,9549,0,None,Average,118,Routine maintenance
43.165908430785976,234.48741881944292,2.8024996922063625,0.45260914226682014,118.93039894674465,58.43213247646506,2570,0,None,Average,322,Routine maintenance
43.253956402164064,225.45869787368756,3.8701389141206954,0.229001431009087,96.9493728349909,42.959586835825135,602,1,Voltage Surge,Critical,16,Stabilize power supply
46.47786232668818,203.4358041003163,9.38350683612727,1.1771876921222912,75.62834306308673,40.608724793532176,8192,1,Overheating,Critical,30,Check cooling system
41.17661334689956,220.05587079332022,8.19370576290175,1.5297246608611534,102.57237031869037,54.858433120251036,3493,0,None,Average,226,Routine maintenance
50.32491378419003,222.41509794050322,-1.1786308617616612,0.8249665646644769,81.78467134610052,57.13978689470261,3263,0,None,Normal,246,Routine maintenance
35.09636027227618,203.2173270419184,5.020515019577065,0.6840138022364114,91.98082662061357,32.54571171575531,5915,0,None,Average,316,Routine maintenance
31.50163885962982,218.131486169299,7.793509552488185,1.7888178275790705,110.17208543533968,69.68425775952878,1384,0,None,Average,242,Routine maintenance
39.082852004571954,203.87187062523776,4.2537046439136414,1.2900051724152544,93.84459392510124,53.71796426099079,8494,1,Overheating,Critical,27,Check cooling system
53.13784802400199,221.10251756884097,5.426588270539576,1.2550423010300702,118.7410044945729,63.887594727815696,2093,0,None,Normal,240,Routine maintenance
29.021758969759937,241.71455928922285,3.879973736116296,0.8625230571215345,116.24979210752002,62.20856022908473,4443,0,None,Average,290,Routine maintenance
48.38727286616151,226.61534145094825,11.023450843999726,0.3438059894742672,111.95471795240516,61.561567905623534,2668,1,Wear & Tear,Critical,13,Replace worn components
34.6584202113786,215.75376546240673,6.690590673781942,1.2297568268120027,103.3683519269463,54.517077359957696,2554,0,None,Average,279,Routine maintenance
35.2516757768545,208.93693313966546,9.094266743523228,1.322578852231867,87.89951749820884,52.12442797174595,4146,0,None,Normal,201,Routine maintenance
45.963010747629944,221.9591281023729,7.900639861385424,0.28727725836576834,95.91975505185279,34.75358281789711,2643,0,None,Average,254,Routine maintenance
32.73901117122456,233.99438296969245,9.90117240446238,0.3172468870557743,80.4323222540944,68.44623505573557,3505,0,None,Normal,365,Routine maintenance
47.75815560881122,201.9572133414572,12.17543102118616,0.7402887877431117,94.3925854769731,41.06621495530916,5577,0,None,Normal,174,Routine maintenance
21.421791415738053,219.65732690609815,7.756897361664992,0.1790799986174043,92.3936303091288,64.49589482892037,1993,1,Cooling Failure,Critical,1,Inspect fans & coolant
43.13389515579353,220.10894609849996,6.666267007326867,0.7914697838005776,98.42616115870455,48.28805261622027,1055,0,None,Normal,52,Routine maintenance
37.1404189251152,232.68280074702844,9.50331301258555,0.2800849221908417,87.93765663023899,46.66234377133294,301,1,Overheating,Critical,13,Check cooling system
45.82405018282875,213.87316785353042,2.542391602699512,1.081456967757139,99.97189079603994,68.84322935040066,3729,0,None,Average,123,Routine maintenance
46.31051034119242,225.29291452982395,3.741366822185036,-0.27091213973629813,92.48888570570307,68.42314952449334,8798,1,Overheating,Critical,8,Check cooling system
26.884830497646444,232.90254243518265,8.942581090724193,0.40093950464920514,107.29242674647149,44.44234831711668,2084,1,Sensor Fault,Critical,22,Recalibrate/replace sensor
39.770605093853455,178.0839829660106,6.657401975071693,1.571139493830699,84.22568552038061,63.54193243768566,4134,1,Cooling Failure,Critical,10,Inspect fans & coolant
49.162467775474326,216.00950550116215,4.511508687859305,1.1143798910329201,98.65697064403238,68.94661850969999,7145,1,Wear & Tear,Critical,29,Replace worn components
59.74287145225993,235.34271012411804,8.921463840552192,0.5286401207877927,92.7114870686557,66.41132540740551,3110,1,Overheating,Critical,13,Check cooling system
50.42267433238058,212.05830402225536,4.1918559870396805,1.5412957128439861,83.19467896809022,38.95384347947099,9129,1,Overheating,Critical,17,Check cooling system
51.15762455271013,209.24976498212908,7.161903007498861,1.1526371469101984,109.00907401944595,47.06105222086976,8042,0,None,Average,74,Routine maintenance
44.5660569253702,237.66444514296245,11.244918836588955,1.2542076210598312,112.08152332509452,48.63736696230318,4776,1,Overheating,Critical,30,Check cooling system
58.07091001782739,219.72502441314052,6.429736360506114,0.8903928526595547,94.69135655618364,40.11905748179343,6726,0,None,Normal,310,Routine maintenance
62.557792903672016,234.09095312622406,4.561351204910952,1.4134000196752177,88.17077526705384,61.29847951608207,7933,1,Wear & Tear,Critical,22,Replace worn components
45.72008353648688,215.62195539784884,6.974838487912015,0.7228567376061147,98.18103227208725,53.88639375719596,9878,1,Voltage Surge,Critical,8,Stabilize power supply
56.0710578007438,230.04184336753335,1.2306089761247998,0.9124782223497038,85.54059903832633,42.21911605933347,3125,0,None,Normal,238,Routine maintenance
43.504627700555154,241.95417149030516,3.2588406191239097,1.2434840857520324,104.1393703579782,39.240598534819775,8111,0,None,Normal,93,Routine maintenance
56.14380573639991,212.63109956720317,7.5796930475693225,0.7807911017062308,94.67975904732418,40.963843145771826,9141,1,Sensor Fault,Critical,3,Recalibrate/replace sensor
29.51511670973924,231.4572284243768,6.9931767994198415,0.6046312237967518,100.45746927818365,51.35685936530997,6979,1,Voltage Surge,Critical,5,Stabilize power supply
42.9349325932666,236.21131350268107,7.310472941224751,2.339331150918019,86.0605666645993,67.6867760486403,7517,1,Voltage Surge,Critical,8,Stabilize power supply
39.00932085987493,193.05048785522916,6.664990231115403,1.0345243203093397,112.87045792705061,50.01004340177417,9898,0,None,Normal,229,Routine maintenance
47.99588035389346,238.554629691882,2.5559595116501654,0.5006338017234483,91.99220980904418,58.55995892295009,5621,1,Wear & Tear,Critical,21,Replace worn components
52.644738657194985,205.48725697517503,9.9667071083786,0.7894953276677633,100.5511543211064,66.32838901377039,8725,1,Overheating,Critical,7,Check cooling system
56.225741517627476,238.7364910480434,4.128158286747713,1.7386832321592856,104.94871057582962,54.15696941341866,9524,1,Wear & Tear,Critical,7,Replace worn components
34.33008012400215,220.85490050431068,5.870279551036771,0.7862061567546248,103.43485886255705,39.47653178366174,8610,1,Cooling Failure,Critical,4,Inspect fans & coolant
55.55719458850348,213.7141329006763,5.401281963101688,1.5150899343441322,93.17528166379785,46.03050420917197,6260,1,Cooling Failure,Critical,7,Inspect fans & coolant
48.04127663811443,221.0407825984962,9.809040182004928,1.49172118885789,108.78739538011908,65.91020268586863,575,1,Overheating,Critical,28,Check cooling system
37.13794409893917,202.54391521827623,3.065431744580632,1.0758075419354363,105.30965682418491,30.98861750739163,235,0,None,Normal,185,Routine maintenance
53.171981104876885,233.01752367460097,7.949589341086529,0.10118431085827717,110.44691153233369,45.16300910120977,2191,0,None,Normal,74,Routine maintenance
38.114506989664555,235.2882825099173,7.71683049597988,1.76339683986369,96.8511602284577,48.23021191881254,1470,0,None,Average,325,Routine maintenance
32.7089535686387,207.1054886458923,4.392311867179561,-0.3573868769791131,103.49378057747714,69.75754633799222,899,1,Sensor Fault,Critical,2,Recalibrate/replace sensor
52.12760863476278,227.8013322557159,8.7292385192313,2.1419231294749204,112.15950833572973,34.62111568772538,588,1,Cooling Failure,Critical,5,Inspect fans & coolant
58.002153649093955,217.74067032154642,8.924448293176875,1.6801077238713322,94.46505135777205,51.28178355441399,9955,1,Cooling Failure,Critical,11,Inspect fans & coolant
33.83517643845771,212.78117668899296,3.296809974012884,0.1579745201428202,111.15520491943249,57.16404596706745,2089,1,Voltage Surge,Critical,15,Stabilize power supply
35.75547133612376,223.09273191814867,5.931550153015282,1.7273883042672205,95.92542672315007,60.70493504422632,3729,0,None,Average,94,Routine maintenance
52.5351853110387,232.34655172003508,6.819615271403729,1.0774019151355168,87.60977882934962,45.56280824985641,3067,1,Wear & Tear,Critical,12,Replace worn components
48.54565945548343,189.3579405180922,6.75033185324862,1.4526631466962114,101.99573885987583,51.164050580658774,5396,0,None,Normal,343,Routine maintenance
37.080885215472904,227.14428849432892,9.024325169276874,-0.38633435093588475,101.39323133158561,34.66260654087592,5094,1,Cooling Failure,Critical,7,Inspect fans & coolant
52.20580606494245,251.15834355476073,3.3668110418584716,1.5700846943127553,96.31463140629181,69.25210822222067,493,1,Overheating,Critical,16,Check cooling system
54.38435349387916,226.41075597098796,13.53715243452239,2.067727058757475,90.7491261180388,40.145442167306435,2506,1,Wear & Tear,Critical,7,Replace worn components
50.48439366809991,218.35830447494854,16.09612550511811,1.0471040831626273,97.94668886248141,65.78437608108827,9705,1,Voltage Surge,Critical,21,Stabilize power supply
35.164390934722654,208.0483666151387,11.15207640311818,0.9120141044746564,109.64164296026736,41.689135205983305,7091,1,Sensor Fault,Critical,8,Recalibrate/replace sensor
62.38576968482157,231.59231820926502,6.5475001261676,1.228756599564421,110.26293576902863,58.63268478888558,5811,1,Cooling Failure,Critical,30,Inspect fans & coolant
46.099442053054915,209.903653337174,4.625198867199922,0.5916892777583818,93.4683707016068,34.92889598242576,2128,1,Overheating,Critical,4,Check cooling system
44.335914315424034,228.12900252385649,7.106632210651173,0.9305398684347794,106.5524557399741,48.48148710101064,3986,1,Overheating,Critical,24,Check cooling system
48.94153779205567,205.275152449639,5.05645368985809,0.719777048026761,103.66152560255472,45.818035594525966,1242,1,Voltage Surge,Critical,27,Stabilize power supply
49.39295461095552,239.95137218739688,10.750360457368291,-0.027845817174115828,91.32817055461929,35.771382549091285,135,1,Cooling Failure,Critical,6,Inspect fans & coolant
39.00439405785908,208.34475215427588,1.067305775200067,0.49366518436178775,99.52361804542633,59.03853990155113,2611,1,Overheating,Critical,3,Check cooling system
51.676908001040175,229.31120124936066,9.0956508139976,0.2085349697631559,77.07738944145767,44.8149731978788,899,0,None,Normal,199,Routine maintenance
50.159883087051405,199.2891444407296,6.217842080202006,1.5258794502862099,100.64828128314106,51.199232570297006,6985,0,None,Normal,187,Routine maintenance
35.85325022498698,238.55307278235802,7.811303361096548,0.4224832354030402,110.14241382812482,34.92561402276361,1892,0,None,Average,151,Routine maintenance
40.93424153494255,256.33419265662775,7.376937985234697,1.634144942825357,100.23875159825795,30.261339360104916,7445,1,Wear & Tear,Critical,18,Replace worn components
45.784373202998275,247.82660708971062,6.669344258471782,0.69179776411013,102.27565173641348,49.430424224469434,438,0,None,Normal,140,Routine maintenance
42.23821326463164,231.561167338216,3.6954900125514145,1.6036002220120449,89.39820852746564,46.546317398452,2491,1,Overheating,Critical,4,Check cooling system
47.061056761576516,232.20993082790477,4.697509366326942,0.3736020750380932,112.47543381013043,47.59457190641808,4106,0,None,Normal,209,Routine maintenance
51.3388394806674,192.0845949562001,5.950398668198486,1.1820032144903176,111.42032111167165,51.41886126095749,2292,0,None,Normal,67,Routine maintenance
30.960091649735197,235.45615152537536,6.932202180216049,0.5195944346933801,96.09210930398179,54.48814449215142,5254,1,Overheating,Critical,28,Check cooling system
54.627933473994396,205.7635888861426,3.875427906670587,1.6276519813878143,105.5224220093549,64.48729434489432,4278,1,Overheating,Critical,19,Check cooling system
44.950147321965126,220.07361442535944,11.813725629066626,1.2360579942231646,95.19529070812749,52.85763522757286,414,0,None,Average,97,Routine maintenance
38.454654759819526,202.4065320409235,1.9355394793283285,0.43712433430798936,109.6822094148864,54.12029491230807,6255,1,Sensor Fault,Critical,12,Recalibrate/replace sensor
62.33746611142325,225.0369756450493,6.213069922849064,0.7905643100043002,97.1636118374334,30.506446085824305,6266,0,None,Warning,332,Routine maintenance
45.424570622467584,218.90340718224692,5.792870688696563,0.5339871631185149,87.90796019226377,31.784050832191188,6725,1,Overheating,Critical,26,Check cooling system
37.446133640457575,219.82746195797108,10.566578927256476,0.5664961557956416,78.46582345865312,65.76410876106672,850,0,None,Normal,304,Routine maintenance
32.05446488265248,213.79342819380588,11.453006320870609,1.253780403990374,100.90950688803379,68.69566456654664,9657,1,Cooling Failure,Critical,20,Inspect fans & coolant
35.49509796823922,231.4409489130552,4.924234865941702,1.4387988727949268,120.07259730042905,50.64061229560055,8951,1,Sensor Fault,Critical,23,Recalibrate/replace sensor
42.4900101355365,204.43365842596143,4.966726972375261,0.8831105069223466,99.94493077987299,54.32424309134215,8175,1,Wear & Tear,Critical,24,Replace worn components
52.20636469477455,226.3265665267989,4.642245548100176,1.187926755055368,111.6376777412817,69.94008588674964,667,0,None,Average,185,Routine maintenance
48.715986369010196,237.44357246215517,3.5253146684574688,0.0689417461885875,74.37112510803428,55.75737294216492,3221,1,Voltage Surge,Critical,21,Stabilize power supply
38.06089850325028,198.1356947725953,11.128780103266774,1.4317199880646998,116.79393829133005,65.42193712644524,1474,1,Voltage Surge,Critical,30,Stabilize power supply
44.30122812596707,208.8957721438459,11.688939832725412,1.8135062816541212,111.05054078112094,47.251437772139056,6606,1,Cooling Failure,Critical,3,Inspect fans & coolant
36.64458207523384,216.15161696017321,8.555910703723269,0.4625165959369104,125.50865624386884,62.23546532974579,3913,1,Cooling Failure,Critical,7,Inspect fans & coolant
49.933336198296,226.79514013169725,9.891593839056192,1.4474545576264541,105.21664840722988,63.722482596209666,3720,1,Voltage Surge,Critical,30,Stabilize power supply
24.005637357108952,224.1480076832486,4.238283155967523,0.9729158609641891,100.74437257085931,67.81681853779143,8931,0,None,Normal,33,Routine maintenance
29.375894781336804,233.70667011317565,6.776631947392099,0.6718041321317422,88.85300052087736,64.99581666554121,3575,0,None,Normal,114,Routine maintenance
45.71233839085234,221.17390139912564,8.36703983559357,1.3278377361233316,106.41849842571955,58.2184286482388,9055,1,Voltage Surge,Critical,6,Stabilize power supply
54.887292100389814,211.13048822363322,9.249152618582505,1.3328702759533202,77.0450293853751,51.535324011844,2669,1,Voltage Surge,Critical,19,Stabilize power supply
53.03694999638658,214.58591732992682,11.169973010098095,1.0696654176009062,94.42924879586111,64.19229222158516,8903,1,Sensor Fault,Critical,10,Recalibrate/replace sensor
40.070438598559925,219.9197558698473,3.704847921325832,1.2019045756124322,97.85236463217888,41.066676366929826,5976,1,Wear & Tear,Critical,8,Replace worn components
41.480130339388204,226.95104758537437,8.443585452052274,1.372903540144926,87.29247682007852,44.66604162419157,6319,1,Cooling Failure,Critical,10,Inspect fans & coolant
31.893787651199865,205.30199464468186,1.5343448618421238,0.5357948233247376,103.99398986925644,30.289384427501872,3525,0,None,Average,67,Routine maintenance
38.040844477416265,224.76103892088267,8.969003603969284,0.4466377556297665,88.1736997409473,41.468178622410605,7321,0,None,Normal,258,Routine maintenance
58.88838579299575,218.71831806128148,11.076441162850802,1.5896401857552203,87.45039908344944,62.16161631735262,9563,1,Voltage Surge,Critical,24,Stabilize power supply
29.896473770605894,203.21924742003995,6.692924772237301,0.7706600167416302,107.67080451517751,35.37444675712198,5211,1,Cooling Failure,Critical,2,Inspect fans & coolant
34.45149839424898,200.66294461448194,2.926144625733669,2.585283471491255,98.73212902787985,58.71251904588789,4501,0,None,Normal,281,Routine maintenance
50.48841115217864,207.5243396532021,5.6311139770489085,0.6738902257249473,87.28213346772387,36.069677055147366,3349,1,Overheating,Critical,15,Check cooling system
35.323933903998146,235.8919789273849,5.0289781018260165,1.3880807311651715,112.2595038899081,51.09970160108536,1218,1,Wear & Tear,Critical,1,Replace worn components
72.84554186435744,209.33425062010545,8.40266188257278,1.063976447097788,91.08741284243112,46.41257196686372,9269,1,Wear & Tear,Critical,22,Replace worn components
26.13607686038093,238.55133530052407,9.246095438041179,0.1563974832169589,92.44700962283065,50.714535903873994,8476,1,Overheating,Critical,9,Check cooling system
50.32600986290337,192.86374329236884,9.526897748699458,1.2455626564765365,100.6121271721653,44.648301287884934,2192,1,Wear & Tear,Critical,27,Replace worn components
44.099937529860064,215.46100375818702,12.3386597376022,2.2244340388423436,105.64642999710412,62.707984912931856,4392,0,None,Average,289,Routine maintenance
63.420475720395146,214.73634209906777,1.3271347107680853,1.235454908707878,104.48932679378352,66.77381930334066,5612,1,Cooling Failure,Critical,6,Inspect fans & coolant
33.08495737266037,229.30583776703202,12.003908323907668,1.1081250769117128,89.98209871239544,63.794337010831484,6774,1,Cooling Failure,Critical,6,Inspect fans & coolant
44.154608735985036,208.89487189302446,6.345215754708553,0.8383744348821545,98.06024917058855,68.92204235687865,3337,1,Overheating,Critical,7,Check cooling system
50.17337926849396,226.30239176056327,9.90386337800247,0.36843776428756125,99.6975292369412,58.66194951672697,9968,1,Voltage Surge,Critical,9,Stabilize power supply
50.02248640354546,233.72801564928176,7.195691619229594,1.4564172428734845,100.23963048876456,67.33335192299288,1604,1,Sensor Fault,Critical,22,Recalibrate/replace sensor
72.74725314528811,240.02157707618946,7.318881461748162,1.2526733163532058,96.07926297956463,61.20552137161671,5360,1,Wear & Tear,Critical,20,Replace worn components
60.79951912151857,185.66539904368355,5.390962431155828,1.662515610053719,98.07357967245746,45.620912974697916,9390,1,Voltage Surge,Critical,28,Stabilize power supply
42.926636144804725,190.83079999718305,6.075187493348965,1.021271861033777,101.659177595138,47.83842176261096,1173,1,Sensor Fault,Critical,30,Recalibrate/replace sensor
38.486218291810665,220.5908102380275,4.353825449920208,1.145946380860407,100.9198796859779,50.352277114589555,9386,1,Overheating,Critical,25,Check cooling system
35.78196749866309,223.79500332996784,5.1978153259737425,1.3356373345523644,99.51644797099368,35.5272773248567,1486,1,Sensor Fault,Critical,26,Recalibrate/replace sensor
45.144855702566154,213.86333873726642,3.1048074197469675,0.1333110062623919,116.0305727277154,64.74571005321192,8874,0,None,Average,309,Routine maintenance
48.03340786863548,203.53622249086285,10.932869679779525,1.1832940590182002,97.15438346247598,61.65166003270504,5762,1,Voltage Surge,Critical,28,Stabilize power supply
47.04397439143697,236.55036404591144,10.055581277449093,0.7430100995028137,107.5109106590064,37.41583321998038,4746,1,Overheating,Critical,5,Check cooling system
45.57860212158085,230.44947919375167,4.791947160815312,1.036608540898699,113.41243472257106,48.94006958594506,6485,1,Sensor Fault,Critical,14,Recalibrate/replace sensor
35.159078681515275,202.06134664099625,7.8705416698740605,0.6638042458565165,97.78921453523499,39.61368508498474,8857,0,None,Normal,167,Routine maintenance
31.5855476294648,219.5379413232914,10.397650606988874,1.2898993247991541,106.42146788434165,51.93122976726317,4403,0,None,Normal,88,Routine maintenance
40.08326399261103,257.19305795104066,5.222972642306422,1.279489779871841,99.10366428155716,38.0487169234811,6715,1,Cooling Failure,Critical,4,Inspect fans & coolant
51.82722903887765,227.17516734063113,8.084515334290652,2.510998098745897,113.51432654711112,69.9756615251485,403,0,None,Average,52,Routine maintenance
54.64464176405279,208.02332520918193,7.097487823775593,1.170651115308914,90.56895263268683,56.44446405643294,6082,1,Voltage Surge,Critical,24,Stabilize power supply
41.55858869976873,200.10998576911084,2.120364903583944,1.3046550700151827,105.54481469240042,53.1274823893164,2634,0,None,Normal,262,Routine maintenance
61.70133913512532,208.23662350778795,7.579391257788089,1.0985702696471962,100.62186997446022,67.79524404182078,1176,0,None,Warning,272,Routine maintenance
57.31246527886911,195.16703257243947,9.026882196540791,0.7401097089861403,110.29205500525853,54.927163960576884,4040,1,Cooling Failure,Critical,22,Inspect fans & coolant
41.85570725548799,237.32607215051507,1.4695735010925475,1.4919315714961532,105.1079014286158,34.20349820747426,2562,1,Overheating,Critical,13,Check cooling system
47.999674293071,230.69461392832687,9.653740246233642,0.43904503268508244,112.67445057496693,32.87024553977399,6235,1,Voltage Surge,Critical,1,Stabilize power supply
43.25296109485829,209.85398942304712,10.364613717077967,1.3067657651075328,117.63351968751572,59.410601467315786,3729,0,None,Average,252,Routine maintenance
28.252820598555328,210.44202942842637,6.758832652786818,1.1994590476745342,99.38119354363693,57.06961610608679,8057,1,Cooling Failure,Critical,26,Inspect fans & coolant
40.524345711868065,222.7398907341457,0.8626199402059953,0.4112324345110263,97.73712038408306,55.87764649876761,6886,0,None,Average,297,Routine maintenance
60.09219648478738,215.58311429903753,10.821872318008449,1.3775576516028163,96.99734364359776,31.101349551426797,5929,1,Wear & Tear,Critical,22,Replace worn components
43.12826849620903,236.48635361171767,7.322596718784703,0.4807488541858762,101.60723763144212,54.568859587356776,633,0,None,Average,46,Routine maintenance
52.298092721589505,210.2488416105696,-0.28487425666768473,1.170767844443595,94.42037238618649,61.280146571090825,3641,1,Sensor Fault,Critical,23,Recalibrate/replace sensor
35.531567259904904,225.50458780792502,8.913267031340208,1.3312219130997325,107.1163203970325,55.883823013865154,7383,0,None,Normal,112,Routine maintenance
49.68473330424445,243.7252479229685,11.85681271489668,0.8741607300164785,107.0617517139552,36.80297465069373,8736,1,Sensor Fault,Critical,3,Recalibrate/replace sensor
49.63460174531513,219.09361207260892,6.561914167837406,1.0463095869663974,106.6836121927414,53.872014019519426,1103,1,Sensor Fault,Critical,2,Recalibrate/replace sensor
51.95260281390874,216.55165168986434,3.420870767957322,1.3985243167119479,87.26407801593929,35.594484610264885,5763,0,None,Normal,119,Routine maintenance
39.42076627087366,227.54125813312072,5.273702411046209,1.7648506999017528,104.03717424795326,32.48320304143285,5253,0,None,Normal,106,Routine maintenance
33.79897004955162,218.77856553459952,9.287196084018433,0.491208699090817,109.1524771866716,49.57681427692741,7603,1,Sensor Fault,Critical,7,Recalibrate/replace sensor
38.95450547665499,209.58915014532667,6.144488857678239,1.977878423861744,109.04447529063647,33.82296698209607,4401,0,None,Average,84,Routine maintenance
50.69414435312328,246.75735302633308,2.065213660681164,1.3390804462034822,113.85796711818837,57.03315816002309,3089,1,Sensor Fault,Critical,18,Recalibrate/replace sensor
28.800245023781496,227.3552539562955,8.586272844121991,0.9833972305897045,113.74520380816345,45.703716764329506,4488,1,Voltage Surge,Critical,10,Stabilize power supply
40.14102053877972,219.95918820129035,4.096835149264796,0.21622407657088127,106.83635898972885,68.5924052470845,373,1,Overheating,Critical,23,Check cooling system
32.07854998984366,223.7170064910259,6.451691264989325,0.7240292463860862,88.38621043126714,30.5880737014269,9210,1,Cooling Failure,Critical,10,Inspect fans & coolant
68.61641414179036,215.5696676277772,4.6911673655572415,1.067554466036283,102.99404487260819,59.828402343638544,7649,1,Wear & Tear,Critical,23,Replace worn components
41.186510624615394,248.07834150987009,4.466109728689783,0.6287842563897982,88.8334976178977,46.173751089094544,3114,1,Overheating,Critical,1,Check cooling system
55.329556051847234,227.1776544534203,9.71202798348967,1.296069334090752,94.71723032406135,45.104920312201656,6859,1,Voltage Surge,Critical,12,Stabilize power supply
25.72811817948008,200.70303052673316,7.425356692612652,1.565811109742925,106.49794646150943,43.51266835887122,3784,0,None,Average,102,Routine maintenance
40.09917702894201,213.6041386183742,8.051428865256876,0.9044316429473014,113.35818185900091,56.56377908550695,6356,0,None,Average,47,Routine maintenance
53.14005842436293,209.1092229839408,8.149685646332378,0.2649828499321333,109.1879252287646,47.14181702979912,8696,1,Wear & Tear,Critical,9,Replace worn components
46.37904431468957,200.89192990652947,7.035542334745053,0.5435681818964163,72.82505241787501,62.47468667057497,4707,1,Overheating,Critical,9,Check cooling system
53.18542150182458,194.84468816323292,5.9328003745535725,0.5650473790258754,79.69699912035301,50.447777336599124,392,1,Wear & Tear,Critical,12,Replace worn components
55.55559220371636,212.29180300530945,3.001021465164478,0.40280941188502684,101.1588012255058,52.895307098491024,5769,1,Overheating,Critical,1,Check cooling system
53.30307942177153,229.00441909426897,9.311137208775506,2.3717869741510054,111.44836036166299,68.25422207746155,2409,1,Voltage Surge,Critical,11,Stabilize power supply
41.863613590600586,194.1031204604899,9.550545170066211,1.0134123325669042,98.93946028095982,58.065479121587636,6900,1,Voltage Surge,Critical,21,Stabilize power supply
48.773069498784,235.78077031801138,14.291624882387376,0.8688290966536436,92.78485049436364,30.634971004613504,8883,0,None,Normal,335,Routine maintenance
41.88502144958566,223.56035685126835,8.502449946797254,0.9427360352235363,86.11845022789696,51.39347841235396,5073,0,None,Average,292,Routine maintenance
44.590044475709924,222.5591058992682,6.607412040717224,0.7714179981892659,111.10603458583712,54.136943488503505,3649,0,None,Normal,360,Routine maintenance
34.21138902088697,235.08297003508542,9.216638761491307,0.7973013943888732,116.41626139794393,60.8007017953951,1918,1,Sensor Fault,Critical,6,Recalibrate/replace sensor
59.910578363719274,223.2233729157182,7.025502144501506,1.6800771235026295,84.45200829436214,34.789434866215274,5697,0,None,Average,78,Routine maintenance
48.805299562095186,198.4265916189133,7.029341070909825,0.9521155068598436,89.69005337114434,51.07858108162681,4987,1,Cooling Failure,Critical,28,Inspect fans & coolant
66.77888359635828,210.2380704038144,6.791907755576246,0.45359136817916246,94.48773557585633,39.28296330550257,2613,1,Sensor Fault,Critical,18,Recalibrate/replace sensor
41.41848411512659,217.31693114874534,6.342451060604891,0.250606894811663,107.94966421370124,34.97291393036371,7237,1,Overheating,Critical,7,Check cooling system
42.22406298556736,217.99980529995904,4.039764281606355,0.6003791171042563,106.40806073069734,32.60877225245984,6556,0,None,Normal,306,Routine maintenance
28.92343272182219,230.05977762598854,8.110481776651103,0.49171031521824304,87.09198224306337,59.82263760881515,2556,0,None,Average,291,Routine maintenance
44.40386829676294,180.52301210390073,4.379797340230082,1.0307070123595574,113.30193634586388,35.1197156417479,8749,1,Overheating,Critical,21,Check cooling system
50.85918260031538,223.24728905003212,7.667912841481388,1.0461402012781655,89.9462294745341,34.179407113287716,1274,0,None,Normal,37,Routine maintenance
35.31638289580712,201.64910786368813,11.590996162957586,1.1847270930065548,95.76356108565736,36.05711394363226,2983,0,None,Normal,177,Routine maintenance
51.041467040542805,206.11333708776056,6.882773899470026,0.22582294179901452,113.12932922308612,55.92160085637775,7441,1,Overheating,Critical,10,Check cooling system
55.59923121978374,219.2506939848843,6.344841339487779,1.0477820542881577,94.34697282578811,38.30679150187567,2848,1,Wear & Tear,Critical,1,Replace worn components
33.61654028798779,219.76379239296415,6.8353862910363645,0.8040360967394715,100.96200745535262,38.79464640240012,8707,0,None,Normal,113,Routine maintenance
50.96999524978493,204.25129428879026,10.622746053179661,0.6912798420311335,101.0374164777221,53.317672024300734,229,1,Cooling Failure,Critical,14,Inspect fans & coolant
45.71107656158269,197.09103180078526,7.227430427501693,0.7930474973346798,80.15249850577138,40.27804792665615,5010,1,Sensor Fault,Critical,6,Recalibrate/replace sensor
33.677530048771025,224.7918220850029,6.460000115809835,1.317383281290561,90.03528833209656,52.65857486508722,2296,0,None,Normal,42,Routine maintenance
47.46286756448138,241.27487347674253,5.74560812963556,1.1840111970910936,99.04024765012541,41.743476649717714,7549,1,Sensor Fault,Critical,16,Recalibrate/replace sensor
